Transact. No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2026091605001672,HRL,63,5,267,534.0,142578.0
2026091605001913,IHL,19,58,200,321.1,64220.0
2026091605001611,IHL,42,14,90,321.0,28890.0
2026091605001610,IHL,48,14,10,321.0,3210.0
2026091605001505,IHL,34,14,100,322.0,32200.0
2026091605001836,ILI,22,42,10,425.0,4250.0
2026091605001791,ILI,42,75,12,422.0,5064.0
2026091605001620,ILI,42,34,12,422.0,5064.0
2026091605001933,KBSH,45,52,300,865.0,259500.0
2026091605001932,KBSH,45,58,200,865.0,173000.0
2026091605001746,KBSH,53,52,290,855.0,247950.0
2026091605001745,KBSH,57,52,10,855.1,8551.0
2026091605001724,KBSH,57,52,60,855.1,51306.0
2026091605001723,KBSH,34,52,100,856.0,85600.0
2026091605001722,KBSH,46,52,20,856.0,17120.0
2026091605001721,KBSH,46,52,30,856.0,25680.0
2026091605001719,MANDU,42,59,10,695.2,6952.0
2026091605001710,MANDU,59,74,668,705.0,470940.0
2026091605001709,MANDU,59,58,10,705.0,7050.0
2026091605001708,MANDU,59,58,127,704.9,89522.3
2026091605001707,MANDU,59,42,295,704.5,207827.5
2026091605001706,MANDU,59,14,400,703.0,281200.0
2026091605001649,MANDU,21,14,200,703.0,140600.0
2026091605001513,MANDU,40,100,500,695.0,347500.0
2026091605001512,MANDU,48,100,200,696.1,139220.0
2026091605001511,MANDU,41,100,50,698.0,34900.0
2026091605001728,MBJC,20,58,186,298.0,55428.0
2026091605001727,MBJC,20,49,14,298.0,4172.0
2026091605001726,MBJC,20,50,100,297.0,29700.0
2026091605001638,MBJC,21,29,10,298.0,2980.0
2026091605001608,MBJC,21,49,20,298.0,5960.0
2026091605001593,MBJC,21,57,20,298.0,5960.0
2026091605001448,MBJC,21,58,10,296.6,2966.0
2026091605001447,MBJC,21,33,10,295.0,2950.0
2026091605001454,MBJC,21,47,634,297.0,188298.0
2026091605001453,MBJC,21,40,100,297.0,29700.0
2026091605001452,MBJC,21,19,700,296.9,207830.0
2026091605001451,MBJC,21,29,10,296.8,2968.0
2026091605001450,MBJC,21,18,190,296.8,56392.0
2026091605001449,MBJC,21,43,250,296.7,74175.0
2026091605001522,MBJC,21,58,40,297.0,11880.0
2026091605001521,MBJC,21,29,10,297.0,2970.0
2026091605001520,MBJC,21,37,111,297.0,32967.0
2026091605001519,MBJC,21,57,50,296.9,14845.0
2026091605001466,MBJC,21,37,86,297.0,25542.0
2026091605001455,MBJC,21,35,10,297.0,2970.0
2026091605001528,MBJC,21,45,10,298.0,2980.0
2026091605001527,MBJC,21,19,20,298.0,5960.0
2026091605001526,MBJC,21,39,200,297.9,59580.0
2026091605001525,MBJC,21,6,500,297.8,148900.0
2026091605001524,MBJC,21,6,400,297.7,119080.0
2026091605001523,MBJC,21,57,20,297.7,5954.0
2026091605001574,MBJC,21,57,50,298.0,14900.0
2026091605001573,MBJC,21,38,50,298.0,14900.0
2026091605001572,MBJC,21,41,361,298.0,107578.0
2026091605001571,MBJC,21,57,50,297.9,14895.0
2026091605001570,MBJC,21,62,145,296.9,43050.5
2026091605001529,MBJC,21,41,639,298.0,190422.0
2026091605001592,MBJC,21,49,10,298.0,2980.0
2026091605001579,MBJC,21,41,230,298.0,68540.0
2026091605001578,MBJC,21,35,10,298.0,2980.0
2026091605001577,MBJC,21,58,"1,000",298.0,298000.0
2026091605001576,MBJC,21,19,20,298.0,5960.0
2026091605001575,MBJC,21,3,20,298.0,5960.0
2026091605001457,MCHL,58,14,10,263.0,2630.0
2026091605001752,MEHL,42,22,40,256.8,10272.0
2026091605001751,MEHL,42,60,20,256.6,5132.0
2026091605001514,MEHL,38,74,250,256.0,64000.0
2026091605001460,MEHL,41,14,10,255.1,2551.0
2026091605001583,MEHL,58,57,680,253.0,172040.0
2026091605001582,MEHL,57,57,500,253.0,126500.0
2026091605001581,MEHL,38,57,790,255.0,201450.0
2026091605001580,MEHL,41,57,30,255.1,7653.0
2026091605001546,MEHL,91,74,250,256.0,64000.0
2026091605001545,MEHL,40,74,500,256.0,128000.0
2026091605001750,MEHL,42,43,300,256.4,76920.0
2026091605001749,MEHL,42,57,"5,000",256.0,1280000.0
2026091605001748,MEHL,42,48,200,255.9,51180.0
2026091605001747,MEHL,42,46,440,255.0,112200.0
2026091605001912,MEL,56,53,94,220.0,20680.0
2026091605001897,MEL,56,49,300,219.0,65700.0
2026091605001896,MEL,56,19,450,219.0,98550.0
2026091605001895,MEL,56,25,20,219.0,4380.0
2026091605001894,MEL,56,33,10,219.0,2190.0
2026091605001893,MEL,56,58,20,216.9,4338.0
2026091605001537,MEL,100,44,25,215.0,5375.0
2026091605001515,MEL,100,58,300,215.0,64500.0
2026091605001482,MEL,100,49,248,215.0,53320.0
2026091605001472,MEL,100,14,10,215.0,2150.0
2026091605001456,MEL,100,62,221,215.0,47515.0
2026091605001547,MEL,100,45,10,215.0,2150.0
2026091605001695,MEL,58,39,10,216.0,2160.0
2026091605001692,MEL,100,34,10,215.0,2150.0
2026091605001808,MHCL,52,21,320,293.0,93760.0
2026091605001807,MHCL,58,21,100,293.3,29330.0
2026091605001806,MHCL,42,21,280,293.3,82124.0
2026091605001805,MHCL,49,21,100,293.4,29340.0
2026091605001659,MHCL,42,58,10,293.3,2933.0
2026091605001479,MHCL,42,14,10,293.3,2933.0
2026091605001686,MHL,71,33,10,475.0,4750.0
2026091605001664,MHL,71,58,10,474.0,4740.0
2026091605001828,MKHC,34,32,250,266.9,66725.0
2026091605001827,MKHC,34,32,250,266.8,66700.0
2026091605001826,MKHC,34,48,150,266.7,40005.0
2026091605001779,MKHL,42,11,40,505.0,20200.0
2026091605001759,MKHL,58,11,10,505.0,5050.0
2026091605001616,MKHL,33,82,10,501.2,5012.0
2026091605001542,MKHL,8,58,29,525.0,15225.0
2026091605001541,MKHL,8,58,21,522.0,10962.0
2026091605001540,MKHL,8,57,30,520.0,15600.0
2026091605001539,MKHL,8,33,10,510.8,5108.0
2026091605001538,MKHL,8,26,10,510.8,5108.0
2026091605001825,MKJC,48,41,"1,233",289.0,356337.0
2026091605001824,MKJC,35,41,"1,550",289.1,448105.0
2026091605001823,MKJC,47,41,86,289.2,24871.2
2026091605001822,MKJC,58,41,15,290.0,4350.0
2026091605001821,MKJC,49,41,16,290.0,4640.0
2026091605001796,MKJC,49,42,10,290.0,2900.0
2026091605001713,MMKJL,4,53,90,356.0,32040.0
2026091605001711,NBF3,25,75,"1,000",9.09,9090.0
2026091605001891,NIFRA,65,26,29,254.0,7366.0
2026091605001890,NIFRA,17,26,500,254.0,127000.0
2026091605001889,NIFRA,59,26,562,254.0,142748.0
2026091605001888,NIFRA,58,26,426,254.1,108246.6
2026091605001846,NIFRA,58,28,64,254.1,16262.4
2026091605001813,NIFRA,4,54,178,255.0,45390.0
2026091605001506,NIFRA,59,34,120,254.0,30480.0
2026091605001463,NIFRA,37,34,80,254.0,20320.0
2026091605001462,NIFRA,52,26,132,253.1,33409.2
2026091605001461,NIFRA,16,26,300,253.1,75930.0
2026091605001702,NIFRA,16,75,54,254.1,13721.4
2026091605001624,NIFRA,59,48,"1,200",254.0,304800.0
2026091605001621,NIFRA,59,42,54,254.0,13716.0
2026091605001618,NIFRA,16,34,497,254.1,126287.7
2026091605001617,NIFRA,52,34,103,254.1,26172.3
2026091605001507,NIFRA,59,45,64,254.0,16256.0
2026091605001785,NIFRA,34,34,54,255.0,13770.0
2026091605001784,NIFRA,34,34,100,254.9,25490.0
2026091605001783,NIFRA,34,83,20,254.8,5096.0
2026091605001782,NIFRA,34,59,20,254.8,5096.0
2026091605001744,NIFRA,16,34,182,254.1,46246.2
2026091605001717,NIFRA,16,16,64,254.1,16262.4
2026091605001812,NIFRA,4,11,54,255.0,13770.0
2026091605001811,NIFRA,4,42,23,255.0,5865.0
2026091605001789,NIFRA,34,42,41,255.0,10455.0
2026091605001788,NIFRA,34,58,40,255.0,10200.0
2026091605001787,NIFRA,34,58,215,255.0,54825.0
2026091605001786,NIFRA,34,8,10,255.0,2550.0
2026091605001935,NRIC,66,47,85,855.0,72675.0
2026091605001934,NRIC,66,72,21,854.9,17952.9
2026091605001734,NRIC,43,47,15,855.0,12825.0
2026091605001733,NRIC,43,1,10,855.0,8550.0
2026091605001732,NRIC,43,17,32,855.0,27360.0
2026091605001731,NRIC,43,52,50,855.0,42750.0
2026091605001730,NRIC,43,45,30,854.9,25647.0
2026091605001729,NRIC,43,34,63,851.0,53613.0
2026091605001697,NRIC,6,34,40,851.0,34040.0
2026091605001607,NRIC,58,45,10,854.9,8549.0
2026091605001684,NRM,10,42,10,300.0,3000.0
2026091605001499,NRN,38,4,30,1460.0,43800.0
2026091605001485,NRN,41,4,50,1460.0,73000.0
2026091605001484,NRN,90,4,20,1460.0,29200.0
2026091605001509,NRN,78,83,1,1423.0,1423.0
2026091605001502,NRN,38,58,69,1465.0,101085.0
2026091605001501,NRN,38,56,40,1464.9,58596.0
2026091605001500,NRN,38,32,11,1464.5,16109.5
2026091605001705,NRN,8,34,1,1421.1,1421.1
2026091605001700,NRN,78,76,1,1422.0,1422.0
2026091605001762,NTC,72,36,10,897.0,8970.0
2026091605001681,NYADI,58,58,10,365.1,3651.0
2026091605001915,PHCL,58,75,10,315.5,3155.0
2026091605001908,PHCL,16,28,10,314.0,3140.0
2026091605001887,PHCL,49,75,11,315.5,3470.5
2026091605001886,PHCL,49,74,999,315.4,315084.6
2026091605001835,PHCL,49,3,400,315.0,126000.0
2026091605001819,PHCL,49,54,100,315.0,31500.0
2026091605001584,PHCL,70,45,119,314.0,37366.0
2026091605001554,PHCL,70,44,90,314.0,28260.0
2026091605001498,PHCL,33,3,"1,000",315.1,315100.0
2026091605001438,PHCL,74,75,90,315.5,28395.0
2026091605001899,PPL,34,58,10,329.0,3290.0
2026091605001543,PPL,34,10,15,326.5,4897.5
2026091605001474,PPL,6,6,100,330.0,33000.0
2026091605001473,PPL,6,6,400,330.0,132000.0
2026091605001878,RAWA,47,53,40,422.0,16880.0
2026091605001877,RAWA,47,42,10,421.9,4219.0
2026091605001761,RAWA,58,42,10,418.5,4185.0
2026091605001898,RFPL,40,58,196,342.9,67208.4
2026091605001883,RFPL,40,58,10,342.9,3429.0
2026091605001882,RFPL,40,48,200,342.9,68580.0
2026091605001881,RFPL,40,41,84,342.9,28803.6
2026091605001880,RFPL,40,36,10,341.1,3411.0
2026091605001718,RHGCL,60,45,100,270.3,27030.0
2026091605001637,RHGCL,18,45,200,270.5,54100.0
2026091605001636,RHGCL,91,45,500,271.1,135550.0
2026091605001635,RHGCL,18,45,200,271.5,54300.0
2026091605001442,RNLI,43,34,12,432.5,5190.0
2026091605001834,SAHAS,58,99,410,699.0,286590.0
2026091605001820,SAHAS,50,13,10,698.0,6980.0
2026091605001775,SAHAS,49,38,104,700.0,72800.0
2026091605001774,SAHAS,49,74,100,700.0,70000.0
2026091605001773,SAHAS,49,44,76,700.0,53200.0
2026091605001758,SAHAS,50,65,"1,937",698.0,1352026.0
2026091605001656,SAHAS,28,44,24,700.0,16800.0
2026091605001516,SAHAS,28,75,13,700.0,9100.0
2026091605001481,SAHAS,28,32,13,700.0,9100.0
2026091605001757,SAHAS,57,65,63,698.0,43974.0
2026091605001739,SAHAS,57,42,261,698.0,182178.0
2026091605001725,SAHAS,57,58,13,698.0,9074.0
2026091605001701,SAHAS,57,43,13,698.0,9074.0
2026091605001665,SAHAS,60,17,200,699.0,139800.0
2026091605001662,SAHAS,95,44,50,700.0,35000.0
2026091605001661,SANVI,49,3,10,589.0,5890.0
2026091605001660,SANVI,49,51,10,588.0,5880.0
2026091605001518,SANVI,1,7,10,580.0,5800.0
2026091605001443,SANVI,58,57,10,580.0,5800.0
2026091605001931,SGHC,7,58,32,305.7,9782.4
2026091605001885,SGHC,28,58,13,306.0,3978.0
2026091605001929,SHIVM,77,59,62,685.0,42470.0
2026091605001928,SHIVM,77,28,300,685.0,205500.0
2026091605001927,SHIVM,77,50,200,685.0,137000.0
2026091605001926,SHIVM,77,16,45,685.0,30825.0
2026091605001925,SHIVM,77,34,300,685.0,205500.0
2026091605001924,SHIVM,77,28,200,685.0,137000.0
2026091605001469,SHIVM,52,45,40,683.0,27320.0
2026091605001468,SHIVM,52,35,10,682.9,6829.0
2026091605001612,SHIVM,58,5,10,683.9,6839.0
2026091605001544,SHIVM,7,22,5,675.0,3375.0
2026091605001510,SHIVM,59,36,365,683.0,249295.0
2026091605001480,SHIVM,59,32,35,683.0,23905.0
2026091605001471,SHIVM,52,32,250,683.0,170750.0
2026091605001470,SHIVM,52,48,200,683.0,136600.0
2026091605001778,SHIVM,58,41,65,682.5,44362.5
2026091605001777,SHIVM,74,41,135,682.5,92137.5
2026091605001776,SHIVM,84,41,50,682.5,34125.0
2026091605001769,SHIVM,77,44,"2,000",683.0,1366000.0
2026091605001696,SHIVM,52,42,1,677.0,677.0
2026091605001685,SHIVM,58,5,10,683.9,6839.0
2026091605001876,SHIVM,84,36,50,683.0,34150.0
2026091605001875,SHIVM,84,48,100,683.0,68300.0
2026091605001874,SHIVM,84,44,910,683.0,621530.0
2026091605001831,SHIVM,28,44,50,683.0,34150.0
2026091605001829,SHIVM,57,44,30,683.0,20490.0
2026091605001790,SHIVM,58,44,10,683.0,6830.0
2026091605001923,SHIVM,77,33,500,685.0,342500.0
2026091605001922,SHIVM,77,17,57,685.0,39045.0
2026091605001921,SHIVM,77,58,"6,766",685.0,4634710.0
2026091605001920,SHIVM,77,34,200,684.9,136980.0
2026091605001919,SHIVM,77,5,180,683.9,123102.0
2026091605001918,SHIVM,77,17,250,683.5,170875.0
2026091605001862,SIKLES,58,14,"1,677",585.0,981045.0
2026091605001861,SIKLES,58,22,500,584.9,292450.0
2026091605001860,SIKLES,58,32,10,584.0,5840.0
2026091605001859,SIKLES,58,34,788,584.0,460192.0
2026091605001858,SIKLES,58,57,132,584.0,77088.0
2026091605001857,SIKLES,58,94,200,584.0,116800.0
2026091605001694,SIKLES,58,16,300,581.0,174300.0
2026091605001663,SIKLES,4,53,22,575.1,12652.2
2026091605001559,SIKLES,4,58,15,575.1,8626.5
2026091605001557,SIKLES,4,54,160,575.1,92016.0
2026091605001856,SIKLES,58,45,100,583.5,58350.0
2026091605001855,SIKLES,58,42,100,583.0,58300.0
2026091605001854,SIKLES,58,50,250,582.9,145725.0
2026091605001853,SIKLES,58,1,200,582.0,116400.0
2026091605001852,SIKLES,58,16,32,581.0,18592.0
2026091605001851,SIKLES,58,32,11,580.0,6380.0
2026091605001496,SMATA,57,26,100,724.0,72400.0
2026091605001495,SMATA,57,26,100,725.0,72500.0
2026091605001845,SMH,36,44,11,529.0,5819.0
2026091605001671,SMH,36,22,150,529.0,79350.0
2026091605001870,SMHL,17,49,"1,200",466.0,559200.0
2026091605001850,SMHL,39,49,40,466.0,18640.0
2026091605001818,SMHL,89,49,82,465.0,38130.0
2026091605001817,SMHL,17,49,100,465.0,46500.0
2026091605001816,SMHL,52,49,68,465.0,31620.0
2026091605001803,SMHL,52,49,147,465.0,68355.0
2026091605001764,SMHL,4,16,10,465.3,4653.0
2026091605001802,SMHL,7,49,50,465.0,23250.0
2026091605001801,SMHL,57,49,15,465.0,6975.0
2026091605001800,SMHL,52,49,109,465.1,50695.9
2026091605001799,SMHL,5,49,100,465.1,46510.0
2026091605001798,SMHL,17,49,289,465.2,134442.8
2026091605001797,SMHL,4,49,190,465.3,88407.0
2026091605001871,SONA,58,34,10,403.1,4031.0
2026091605001815,SONA,58,36,50,404.1,20205.0
2026091605001640,SONA,11,58,10,405.0,4050.0
2026091605001639,SONA,11,36,20,405.0,8100.0
2026091605001609,SONA,21,36,40,405.0,16200.0
2026091605001558,SONA,58,36,440,405.0,178200.0
2026091605001465,SONA,58,14,50,405.0,20250.0
2026091605001464,SONA,8,14,50,405.0,20250.0
2026091605001716,SPHL,64,14,35,516.3,18070.5
2026091605001794,SPL,64,92,10,616.5,6165.0
2026091605001738,SPL,64,92,50,629.0,31450.0
2026091605001655,STC,8,58,14,5424.9,75948.6
2026091605001599,STC,33,39,77,5500.0,423500.0
2026091605001598,STC,33,39,77,5500.0,423500.0
2026091605001597,STC,33,86,60,5500.0,330000.0
2026091605001596,STC,33,48,50,5500.0,275000.0
2026091605001840,TAMOR,44,42,230,531.2,122176.0
2026091605001839,TAMOR,94,42,300,531.2,159360.0
2026091605001838,TAMOR,64,42,50,531.3,26565.0
2026091605001837,TAMOR,58,42,50,531.3,26565.0
2026091605001810,TAMOR,81,83,90,532.0,47880.0
2026091605001809,TAMOR,42,83,140,532.0,74480.0
2026091605001492,TAMOR,58,58,50,532.0,26600.0
2026091605001491,TAMOR,58,50,10,531.0,5310.0
2026091605001478,TAMOR,41,45,50,532.0,26600.0
2026091605001444,TAMOR,41,45,50,532.0,26600.0
2026091605001535,TAMOR,58,51,10,533.0,5330.0
2026091605001534,TAMOR,58,45,10,533.0,5330.0
2026091605001533,TAMOR,58,58,40,533.0,21320.0
2026091605001504,TAMOR,58,58,10,533.0,5330.0
2026091605001494,TAMOR,58,50,30,532.1,15963.0
2026091605001493,TAMOR,58,54,10,532.0,5320.0
2026091605001693,TAMOR,42,57,40,532.0,21280.0
2026091605001687,TAMOR,42,59,28,532.9,14921.2
2026091605001552,TAMOR,14,78,310,533.9,165509.0
2026091605001551,TAMOR,14,43,100,533.9,53390.0
2026091605001550,TAMOR,14,58,90,533.8,48042.0
2026091605001536,TAMOR,58,58,10,533.5,5335.0
2026091605001780,TAMOR,64,75,50,533.0,26650.0
2026091605001756,TAMOR,4,75,30,533.0,15990.0
2026091605001737,TAMOR,28,75,78,533.0,41574.0
2026091605001736,TAMOR,28,45,50,533.0,26650.0
2026091605001735,TAMOR,28,59,72,532.9,38368.8
2026091605001715,TAMOR,42,73,20,532.0,10640.0
2026091605001830,TPC,58,58,10,372.0,3720.0
2026091605001614,TSHL,41,41,83,358.1,29722.3
2026091605001613,TSHL,1,41,67,358.3,24006.1
2026091605001902,TVCL,49,29,20,315.0,6300.0
2026091605001804,TVCL,49,5,20,317.5,6350.0
2026091605001849,UHEWA,48,48,1,607.6,607.6
2026091605001704,UHEWA,42,57,12,601.3,7215.6
2026091605001615,UHEWA,48,49,14,605.5,8477.0
2026091605001605,UHEWA,52,48,880,601.0,528880.0
2026091605001503,UHEWA,48,49,10,605.5,6055.0
2026091605001436,UHEWA,48,41,20,603.9,12078.0
2026091605001549,ULHC,17,42,408,330.2,134721.6
2026091605001530,ULHC,42,42,305,330.5,100802.5
2026091605001879,USHEC,38,62,10,501.0,5010.0
2026091605001760,VLUCL,19,48,200,390.0,78000.0
2026091605001553,VLUCL,5,45,250,385.0,96250.0
2026091605001234,AHL,32,58,184,378.0,69552.0
2026091605001143,AHL,32,42,294,378.0,111132.0
2026091605001142,AHL,51,42,28,378.1,10586.8
2026091605001036,AHL,51,68,250,378.1,94525.0
2026091605001014,AHL,51,56,10,378.1,3781.0
2026091605001302,BBC,39,39,10,4145.0,41450.0
2026091605000942,BEDC,8,75,10,303.1,3031.0
2026091605001224,BGWT,58,35,61,491.0,29951.0
2026091605001223,BGWT,67,35,39,491.2,19156.8
2026091605001207,BGWT,17,41,30,500.0,15000.0
2026091605001206,BGWT,17,32,40,500.0,20000.0
2026091605001205,BGWT,17,32,30,499.9,14997.0
2026091605001037,BGWT,48,32,50,500.0,25000.0
2026091605000974,BHDC,59,75,11,427.6,4703.6
2026091605001409,BHL,25,50,50,217.6,10880.0
2026091605001404,BHL,48,63,320,218.5,69920.0
2026091605001403,BHL,48,18,50,218.0,10900.0
2026091605001402,BHL,48,52,130,218.0,28340.0
2026091605001381,BHL,58,52,60,218.0,13080.0
2026091605001380,BHL,58,52,10,218.0,2180.0
2026091605001034,BHL,58,58,33,216.8,7154.4
2026091605001031,BHL,42,22,622,216.7,134787.4
2026091605001072,BHL,4,36,20,217.0,4340.0
2026091605001066,BHL,41,36,100,217.0,21700.0
2026091605001062,BHL,58,36,80,217.0,17360.0
2026091605001061,BHL,58,38,110,217.0,23870.0
2026091605001055,BHL,48,14,100,216.9,21690.0
2026091605001042,BHL,42,58,108,216.8,23414.4
2026091605001133,BHL,4,36,110,218.8,24068.0
2026091605001127,BHL,48,32,25,218.0,5450.0
2026091605001086,BHL,48,43,648,218.0,141264.0
2026091605001085,BHL,48,59,135,218.0,29430.0
2026091605001084,BHL,48,66,99,218.0,21582.0
2026091605001083,BHL,48,13,"1,400",218.0,305200.0
2026091605001238,BHL,58,51,200,218.6,43720.0
2026091605001237,BHL,58,58,10,218.6,2186.0
2026091605001236,BHL,58,32,50,218.5,10925.0
2026091605001154,BHL,48,34,580,218.0,126440.0
2026091605001153,BHL,48,50,20,218.0,4360.0
2026091605001139,BHL,4,13,650,218.8,142220.0
2026091605001378,BHL,26,63,134,218.5,29279.0
2026091605001377,BHL,26,42,66,218.4,14414.4
2026091605001339,BHL,28,99,870,218.0,189660.0
2026091605001331,BHL,1,34,"1,420",217.5,308850.0
2026091605001317,BHL,58,99,130,218.0,28340.0
2026091605001271,BHL,1,42,"2,230",217.5,485025.0
2026091605001115,CHDC,62,75,10,2325.0,23250.0
2026091605001022,CHDC,62,32,200,2329.0,465800.0
2026091605000961,CIT,20,35,10,1743.0,17430.0
2026091605000960,CIT,20,75,25,1742.9,43572.5
2026091605000959,CIT,20,3,10,1742.0,17420.0
2026091605001321,CLI,58,45,13,432.0,5616.0
2026091605001240,CLI,45,56,209,432.0,90288.0
2026091605001239,CLI,16,56,270,432.1,116667.0
2026091605001227,CLI,16,75,30,432.1,12963.0
2026091605001226,CLI,49,75,10,432.1,4321.0
2026091605001376,DOLTI,48,41,500,310.0,155000.0
2026091605001283,DORDI,75,17,400,260.0,104000.0
2026091605001282,DORDI,75,43,100,260.0,26000.0
2026091605001281,DORDI,75,58,20,260.0,5200.0
2026091605001280,DORDI,75,48,800,260.0,208000.0
2026091605001279,DORDI,75,25,250,259.9,64975.0
2026091605001278,DORDI,75,67,300,259.5,77850.0
2026091605001168,DORDI,8,58,20,257.5,5150.0
2026091605001068,DORDI,32,43,150,256.0,38400.0
2026091605001277,DORDI,75,58,20,259.0,5180.0
2026091605001276,DORDI,75,65,180,259.0,46620.0
2026091605001275,DORDI,75,33,85,258.9,22006.5
2026091605001180,DORDI,8,100,200,257.8,51560.0
2026091605001169,DORDI,8,58,30,257.5,7725.0
2026091605001269,EHPL,50,49,290,337.3,97817.0
2026091605001268,EHPL,50,58,10,337.2,3372.0
2026091605001060,EHPL,45,57,210,336.0,70560.0
2026091605001052,EHPL,45,96,90,336.0,30240.0
2026091605001023,EHPL,29,58,11,335.9,3694.9
2026091605000986,EHPL,29,96,10,336.0,3360.0
2026091605000985,EHPL,29,52,40,335.5,13420.0
2026091605000984,EHPL,29,29,50,335.0,16750.0
2026091605000983,EHPL,29,34,40,334.8,13392.0
2026091605000982,EHPL,29,21,30,333.5,10005.0
2026091605001405,ENL,58,17,20,568.0,11360.0
2026091605001362,ENL,57,17,168,565.0,94920.0
2026091605001361,ENL,26,17,100,565.0,56500.0
2026091605001360,ENL,10,17,50,565.0,28250.0
2026091605001359,ENL,62,17,171,565.5,96700.5
2026091605001358,ENL,48,17,11,566.0,6226.0
2026091605001035,ENL,58,35,12,570.0,6840.0
2026091605000996,ENL,58,35,10,570.0,5700.0
2026091605001231,ENL,48,8,39,566.0,22074.0
2026091605001187,ENL,62,17,24,565.5,13572.0
2026091605001186,ENL,22,17,16,566.0,9056.0
2026091605001185,ENL,48,17,50,566.1,28305.0
2026091605001184,ENL,35,17,90,566.1,50949.0
2026091605001183,ENL,57,17,130,566.2,73606.0
2026091605001397,GCIL,13,39,37,382.0,14134.0
2026091605000957,GCIL,45,56,100,386.0,38600.0
2026091605000956,GCIL,45,68,300,386.0,115800.0
2026091605000955,GCIL,45,3,273,385.9,105350.7
2026091605001067,GCIL,6,100,49,386.0,18914.0
2026091605001013,GCIL,28,57,500,386.0,193000.0
2026091605000958,GCIL,45,19,102,386.5,39423.0
2026091605001105,GCIL,49,3,250,385.9,96475.0
2026091605001383,GCIL,13,75,63,382.0,24066.0
2026091605001398,GVL,63,94,250,499.0,124750.0
2026091605001382,HATHY,45,48,28,609.9,17077.2
2026091605001318,HATHY,45,58,17,609.0,10353.0
2026091605001316,HATHY,54,34,200,608.0,121600.0
2026091605001148,HATHY,54,51,12,608.0,7296.0
2026091605001073,HATHY,54,58,66,608.0,40128.0
2026091605001071,HATHY,22,57,10,605.0,6050.0
2026091605001064,HATHY,58,58,20,608.0,12160.0
2026091605001041,HATHY,57,58,20,608.0,12160.0
2026091605001392,HDL,3,58,40,1215.0,48600.0
2026091605001157,HDL,50,43,20,1214.0,24280.0
2026091605001134,HDL,49,43,10,1214.0,12140.0
2026091605001274,HDL,75,36,60,1215.9,72954.0
2026091605001273,HDL,75,44,10,1215.9,12159.0
2026091605001272,HDL,75,26,10,1214.0,12140.0
2026091605001401,HIDCL,77,14,19,257.5,4892.5
2026091605001161,HIDCL,11,58,52,256.0,13312.0
2026091605001100,HIDCL,11,56,500,256.0,128000.0
2026091605001010,HIDCL,49,49,"2,000",255.4,510800.0
2026091605000972,HIDCL,11,28,300,257.7,77310.0
2026091605000951,HIDCL,13,28,40,257.7,10308.0
2026091605001421,HRL,35,36,190,530.1,100719.0
2026091605001410,HRL,28,43,100,530.2,53020.0
2026091605001384,HRL,58,36,10,530.3,5303.0
2026091605000947,HRL,34,38,10,528.0,5280.0
2026091605001048,HRL,35,5,400,534.9,213960.0
2026091605001047,HRL,35,22,100,534.0,53400.0
2026091605001001,HRL,59,62,10,530.0,5300.0
2026091605001000,HRL,59,58,10,530.0,5300.0
